Event ID,Database,ID,Date/Time,Nearest town,State,Latitude,Longitude,Comments,
52338,Rain,3541,2010-04-09 22:00:00,LEIGH CREEK,SA,-30.6011,138.4292,NULL,
52339,Rain,3542,2010-04-20 04:00:00,ANDAMOOKA,SA,-30.4484,137.1674,NULL,
52339,Rain,3543,2010-04-20 04:30:00,OLYMPIC DAM,SA,-30.4557,136.9021,NULL,
52340,Rain,3544,2010-04-20 07:30:00,BALUMBAH,SA,-33.2323,136.3226,"A thunderstorm caused flash flooding, which resulted in the temporary closure of the Eyre Highway.",
52341,Rain,3545,2010-04-20 05:30:00,TARLEE,SA,-34.2716,138.7713,Thunderstorm produced heavy rain and some small hail.,
52342,Rain,3546,2010-04-20 06:30:00,WHYTE YARCOWIE,SA,-33.2288,138.8863,Flash flooding was reported along the Barrier Highway near Whyte Yarcowie.,
52343,Rain,3548,2010-04-20 05:30:00,MAYNARDS WELL,SA,-30.6114,138.6897,NULL,
52345,Wind,6572,2010-07-06 14:46:00,MOUNT CRAWFORD FOREST,SA,-34.7318,138.9479,NULL,
52346,Hail,3785,2011-07-30 17:25:00,MURTHO,SA,-34.0871,140.8821,"Hail caused damage to citrus and almond crops in Murtho and Paringa (both near Renmark). Hail reports ranged from 0.5 cm to 3-4 cm, accumulating to be 5-8 cm deep in some places.",
52346,Hail,3786,2011-07-30 17:25:00,PARINGA,SA,-34.1790,140.7850,"Hail caused damage to citrus and almond crops in Murtho and Paringa (both near Renmark). Hail reports ranged from 0.5 cm to 3-4 cm, accumulating to be 5-8 cm deep in some places.",
52347,Tornado,1205,2011-10-28 00:00:00,WINKIE,SA,-34.3039,140.5192,NULL,
52348,Hail,3788,2011-11-08 00:00:00,WAIKERIE,SA,-34.1794,139.9748,"There were also damage reports from the Riverland, including a report of a â€œmini tornadoâ€ and golf ball sized hail at Gluepot and Waikerie.",
52348,Rain,4245,2011-11-08 00:00:00,LEIGH CREEK,SA,-30.5924,138.4003,Roads in the area were reported to be inaccessible due to flooding.,
52348,Wind,6579,2011-11-08 16:48:00,CEDUNA AIRPORT,SA,-32.1285,133.6985,NULL,
52348,Wind,6575,2011-11-08 17:39:00,TARCOOLA,SA,-30.7081,134.5701,NULL,
52348,Wind,6573,2011-11-08 18:15:00,COOBER PEDY AERODROME,SA,-29.0388,134.7216,NULL,
52348,Wind,6578,2011-11-08 19:08:00,MOOMBA,SA,-28.1087,140.1919,NULL,
52348,Wind,6574,2011-11-08 20:09:00,WOOMERA,SA,-31.1651,136.8134,NULL,
52348,Wind,6581,2011-11-08 20:23:00,ROXBY DOWNS,SA,-30.5586,136.9000,NULL,
52348,Wind,6577,2011-11-08 21:51:00,MARREE,SA,-29.6477,138.0649,NULL,
52349,Tornado,1206,2011-11-08 00:00:00,,SA,-34.1726,140.7431,"There were also damage reports from the Riverland, including a report of a â€œmini tornadoâ€.",
52349,Wind,6580,2011-11-09 02:21:00,MARREE,SA,-29.6477,138.0649,NULL,
52350,Wind,6583,2011-11-09 17:09:00,LOXTON,SA,-34.4548,140.5688,"There were widespread damage reports across the Riverland including reports from the SES of structural damage to roofs, houseboats and caravans around Waikerie, Taylorville, Morgan, Berri and Barmera, including 2 piggeries that lost their roofs. The Waikerie Recreation Centre also sustained significant roof damage.",
52350,Wind,6582,2011-11-09 20:09:00,LEIGH CREEK,SA,-30.5924,138.4003,NULL,
52351,Wind,6584,2011-11-18 00:00:00,NARACOORTE AERODROME,SA,-36.9801,140.7288,wind gust with thunderstorm.,
52352,Hail,3789,2011-12-17 00:00:00,,NSW,0.0000,0.0000,"Reports from the Mid North from evening storms include golf ball sized hail and strong winds leading to property damage at Gum Creek, and heavy rain, flooding and large hail at Marrabel.",
52352,Hail,3790,2011-12-17 00:00:00,WHYALLA AIRPORT,SA,-33.0594,137.5154,Thunderstorms developed on Eyre Peninsula during the late afternoon and evening. Golf ball sized hail and blustery winds were reported at Kimba. Golf ball sized hail and heavy rain were also reported at Whyalla.,
52352,Hail,3791,2011-12-17 00:00:00,KIMBA,SA,-33.1392,136.4198,Thunderstorms developed on Eyre Peninsula during the late afternoon and evening. Golf ball sized hail and blustery winds were reported at Kimba. Golf ball sized hail and heavy rain were also reported at Whyalla.,
52352,Rain,4246,2011-12-17 00:00:00,KADINA,SA,-33.9626,137.7154,Thunderstorms that developed on Yorke Peninsula during the afternoon caused flash flooding at a local nursing home and ceiling damage at the Shopping Centre. There were also reports of flooding and blocked roads at Maitland and Yorketown.,
52352,Rain,4247,2011-12-17 00:00:00,BUCKLAND PARK,SA,-34.6428,138.4778,NULL,
52352,Rain,4248,2011-12-17 00:00:00,HALLETT COVE,SA,-35.0769,138.5018,NULL,
52352,Rain,4249,2011-12-17 00:00:00,WHYALLA AIRPORT,SA,-33.0594,137.5154,Golf ball sized hail and heavy rain were reported at Whyalla.,
52352,Rain,4250,2011-12-17 00:00:00,GLUEPOT,SA,-33.0234,134.7166,Gluepot recorded 102 mm in the 24 hours to 9 am on the 18th with the majority of that falling after 3 pm on the 17th.,
52353,Rain,4251,2012-01-07 00:00:00,LITTLE PARA RESERVOIR,SA,-34.7514,138.7230,NULL,
52353,Rain,4252,2012-01-07 00:00:00,GOLDEN GROVE,SA,-34.7838,138.7060,NULL,
52353,Rain,4253,2012-01-07 00:00:00,KERSBROOK,SA,-34.7843,138.8516,NULL,
52353,Rain,4254,2012-01-07 00:00:00,Ironstone Road,SA,-34.7843,138.8516,NULL,
52353,Rain,4255,2012-01-07 00:00:00,Cromer Road,SA,0.0000,0.0000,NULL,
52353,Rain,4256,2012-01-07 00:00:00,BELLEVUE HEIGHTS,SA,-35.0326,138.5940,NULL,
52353,Rain,4257,2012-01-07 00:00:00,ACKLAND HILL,SA,-35.0519,138.6431,NULL,
52353,Rain,4258,2012-01-07 00:00:00,MOUNT CRAWFORD,SA,-34.7130,138.9528,NULL,
52353,Rain,4259,2012-01-07 00:00:00,KUITPO,SA,-35.2266,138.6862,NULL,
52353,Rain,4260,2012-01-07 00:00:00,BUCKLAND PARK,SA,-34.6859,138.5169,NULL,
52353,Rain,4261,2012-01-07 00:00:00,CLEVE,SA,-33.7020,136.4937,Public report of 43 mm in approximately 1 hour just north of Cleve from 1730-1830 CDST.,
52355,Rain,4262,2012-01-29 00:00:00,WHYALLA,SA,-33.0594,137.5154,unofficial observation,
52355,Rain,4264,2012-01-29 00:00:00,MELTON,SA,-34.0834,137.9817,NULL,
52355,Rain,4265,2012-01-29 09:00:00,WILMINGTON,SA,-32.6511,138.1004,"70 mm of rain, with most falling between 2230 and 0300 CSDT.",
52355,Wind,6585,2012-01-29 15:12:00,WOOMERA,SA,-31.1651,136.8134,NULL,
52356,Wind,6586,2012-03-14 15:10:00,HINDMARSH ISLAND,SA,-35.5172,138.8698,NULL,
52356,Wind,6587,2012-03-14 18:00:00,SNOWTOWN,SA,-33.7823,138.2151,NULL,
52356,Wind,6588,2012-03-14 18:00:00,PORT AUGUSTA AERODROME,SA,-32.5085,137.7180,NULL,
52356,Rain,4266,2012-03-14 18:30:00,BELLEVUE HEIGHTS,SA,-35.0326,138.5940, ,
52356,Rain,4267,2012-03-14 18:30:00,ACKLAND HILL,SA,-35.0519,138.6431, ,
52356,Rain,4268,2012-03-14 18:30:00,MELROSE PARK,SA,-34.9843,138.5785,NULL,
52357,Tornado,1210,2012-06-29 07:00:00,WINDSOR GARDENS,SA,-34.8684,138.6498,Damage may have been result of tornado. No actual severe winds recorded.,
52357,Tornado,1209,2012-06-29 08:00:00,NORTH HAVEN,SA,-34.7883,138.4957,Damage may have been result of tornado. No actual severe winds recorded.,
52358,Rain,4269,2010-07-14 08:40:00,ELIZABETH DOWNS,SA,-34.6984,138.6933,Thunderstorm dumped heavy rain and lots of small hail,
52358,Tornado,1211,2010-07-14 10:00:00,MALLALA,SA,-34.4380,138.5096,"Redbanks, near Mallala : Another cell spawned a tornado at about 10:00 am, which cut swathe of damage through a farm property. Besser block stable destroyed, roof blown off, fences destroyed, trees ripped out and fences blown over. A report of a big tree lying across railway track 6 km away. Damage estimated as F0 to low end F1? One witness captured the tornado on camera.",
52359,Rain,4270,2010-07-18 05:50:00,MARION,SA,-34.9971,138.5515,NULL,
52360,Tornado,1212,2010-07-31 17:30:00,PENOLA,SA,-37.3771,140.8376," One long-lived thunderstorm, which formed just ahead of the cold front, tracked across LSE, from near Robe, through Penola and into western Vic, during the late afternoon/early evening. The storm spawned a tornado, which ripped a narrow path of damage through the town of Penola. About forty buildings were damaged, several homes suffered severe damage, rendering them uninhabitable. The bowling clubhouse was destroyed, hardware store unroofed and several businesses suffered smashed windows and collapsed walls. Damage path was 6 km long, but only 40-50 metres wide, consistent with high end F1, possibly low end F2 intensity. Early estimates put the damage bill at several millions of dollars. Fortunately, there were no serious injuries.%D %D A second tornado spawned from another cell damaged farm buildings and trees on a property at Claywells.",
52360,Tornado,1213,2010-07-31 17:30:00,CLAY WELLS,SA,-37.3427,140.1199,tornado also at Penola. A second tornado spawned from another cell damaged farm buildings and trees on a property at Claywells.,
52361,Wind,6589,2010-08-01 10:25:00,CAPE JAFFA,SA,-36.9574,139.6699,NULL,
52361,Wind,6590,2010-08-01 10:25:00,LAMEROO,SA,-35.3289,140.5172,NULL,
52362,Wind,6591,2010-08-24 17:00:00,CAPE BORDA,SA,-35.7457,136.5873,NULL,
52363,Wind,6593,2010-08-25 08:40:00,CAPE BORDA,SA,-35.7457,136.5873,NULL,
52363,Wind,6592,2010-08-25 16:00:00,MOUNT CRAWFORD,SA,-34.6977,138.9670,NULL,
52364,Rain,4271,2010-09-13 00:00:00,CLEVE AERODROME,SA,-33.7104,136.5047,a heavy downpour caused flash flooding at Moonta on Yorke Peninsula.,
52364,Rain,4272,2010-09-13 00:00:00,MOONTA,SA,-34.0671,137.5890,a heavy downpour caused flash flooding at Moonta on Yorke Peninsula.,
52364,Hail,3792,2010-10-14 00:00:00,NEW WELL,SA,-34.3875,139.9139,"There were heavy falls of 1-2 cm sized hail on several properties around New Well, which caused severe crop damage. The heavy hail collected in drifts, and was still evident in some places the next morning.",
52364,Hail,3793,2010-10-14 00:00:00,PARUNA,SA,-34.7195,140.7301,"At Paruna, there were fewer hailstones, lumpy in shape and about 1-2 cm across.",
52364,Tornado,1214,2010-10-14 00:00:00,WHYTE-YARCOWIE,SA,-33.2288,138.8863,"thunderstorm near Whyte-Yarcowie spawned a funnel cloud, which was observed and photographed.",
52364,Tornado,1215,2010-10-14 00:00:00,BERRI,SA,-34.2831,140.6026,funnel cloud or tornado was spotted to the southwest of Berri.,
52365,Rain,4273,2010-11-24 15:30:00,WOLSELEY,SA,-36.3652,140.9067,NULL,
52366,Hail,3794,2010-11-26 15:00:00,EUDUNDA,SA,-34.1758,139.0841,golf ball sized hail at Ngapali at around 15:00 CDST and reports of localised flash flooding with heavy rainfall.,
52367,Rain,4274,2010-12-01 17:45:00,YOUNGHUSBAND,SA,-34.8828,139.5255,A report of a thunderstorm producing heavy rain falling in about an hour at Younghusband in the Murraylands was received. 80 mm of rain was reported by a resident at Younghusband with some localised flooding at around 5:45 pm.,
52368,Rain,4275,2010-12-02 15:30:00,WOODSIDE,SA,-34.9516,138.8756,"Oakbank with 29 mm in 30 minutes, Woodside with 23 mm in 30 minutes at around 3-3:30 pm and Aldgate with 22 mm falling in 25 minutes at around 3 pm. There was also a report of localised flooding of the main street in Woodside due to the heavy rain.",
52369,Hail,3795,2010-12-05 00:00:00,LYNDOCH,SA,-34.6011,138.8909,"Thunderstorm produced golf ball sized hail bruising livestock and damaging cars, wind gusts estimated to be greater than 100 km/h and heavy rainfall lasting for about 15 minutes during the afternoon.",
52370,Wind,6596,2010-12-06 00:00:00,ROXBY DOWNS,SA,-30.5586,136.9000,Power was lost at Roxby Downs and Olympic Dam due to damage to the power lines from the thunderstorms. Roxby Downs also reported 22 trees down causing damage to property and blocking roads.,
52370,Wind,6594,2010-12-06 18:00:00,COOBER PEDY AERODROME,SA,-29.0388,134.7216,NULL,
52370,Wind,6595,2010-12-06 19:30:00,ANDAMOOKA,SA,-30.4471,137.1664,Reports of about a dozen houses losing roofs and power lines down across Andamooka.,
52370,Wind,6597,2010-12-06 21:00:00,LEIGH CREEK,SA,-30.5924,138.4003,NULL,
52370,Wind,6598,2010-12-06 21:30:00,MARREE,SA,-29.6477,138.0649,NULL,
52371,Rain,4278,2010-12-06 09:00:00,ANGASTON,SA,-34.5045,139.0494,NULL,
52373,Wind,6599,2010-12-07 00:00:00,WOOMERA,SA,-31.1651,136.8134,NULL,
52373,Hail,3796,2010-12-07 00:00:00,MODBURY HEIGHTS,SA,-34.8121,138.6862,Marble sized hail was reported at several locations including Modbury Heights.,
52373,Rain,4279,2010-12-07 00:00:00,MANNUM,SA,-34.9137,139.3058,"reports include: 27 mm of rain fell in 30 minutes at Freeling, 38 mm in 60 minutes at Burnside. Reports of flash flooding cutting the Mannum to Palmer Road, and Mannum to Murray Bridge Road. Major damage to property was reported at Stockport also due to heavy rainfall and flash flooding.",
52373,Rain,4280,2010-12-07 00:00:00,FREELING,SA,-34.4542,138.8105,"reports include: 27 mm of rain fell in 30 minutes at Freeling, 38 mm in 60 minutes at Burnside. Reports of flash flooding cutting the Mannum to Palmer Road, and Mannum to Murray Bridge Road. Major damage to property was reported at Stockport also due to heavy rainfall and flash flooding.",
52373,Rain,4281,2010-12-07 00:00:00,BURNSIDE,SA,-34.9390,138.6657,"reports include: 27 mm of rain fell in 30 minutes at Freeling, 38 mm in 60 minutes at Burnside. Reports of flash flooding cutting the Mannum to Palmer Road, and Mannum to Murray Bridge Road. Major damage to property was reported at Stockport also due to heavy rainfall and flash flooding.",
52373,Rain,4282,2010-12-07 00:00:00,STOCKPORT,SA,-34.3340,138.7320,Major damage to property was reported at Stockport due to heavy rainfall and flash flooding.,
52373,Tornado,1216,2010-12-07 00:00:00,SALISBURY EAST,SA,-34.7804,138.6705,NULL,
52374,Wind,6600,2010-12-14 20:30:00,OODNADATTA AERODROME,SA,-27.5616,135.4420,line of thunderstorms,
52375,Wind,6601,2010-12-19 18:45:00,ROBE,SA,-37.1643,139.7568,NULL,
52376,Rain,4283,2011-01-08 17:30:00,Ernabella,SA,0.0000,0.0000,Rainfall recorded at Ernabella 55mm in the late afternoon and evening (35mm in 1h),
52377,Rain,4284,2011-02-05 09:00:00,YUNTA,SA,-32.5797,139.5587,NULL,
52377,Rain,4286,2011-02-05 15:30:00,MOUNT MARY,SA,-31.1247,138.5473,Media reports of several roads cut.,
52377,Rain,4285,2011-02-05 16:30:00,PORT AUGUSTA AERODROME,SA,-32.5085,137.7180,NULL,
52378,Rain,4287,2011-02-11 12:00:00,GOLDEN GROVE,SA,-34.7838,138.7060,Golden Grove received 22 mm in 30 minutes. %D Salisbury received 30 mm in 1 hour.,
52378,Rain,4288,2011-02-11 12:00:00,SALISBURY,SA,-34.7639,138.6423,Golden Grove received 22 mm in 30 minutes. %D Salisbury received 30 mm in 1 hour.,
52379,Rain,4289,2011-02-15 00:00:00,HANSBOROUGH,SA,-34.2505,139.0118,NULL,
52379,Rain,4290,2011-02-15 00:00:00,EUDUNDA,SA,-34.1758,139.0841,"Media report of localised flooding of roads and property in Eudunda around 5 pm. 20 houses experienced water damage and three rescues with cars being washed onto the shoulder of the road, 16 official callouts",
52379,Rain,4291,2011-02-15 00:00:00,NURIOOTPA,SA,-34.4707,138.9959,flooding reported 34 calls for assistance,
52379,Rain,4292,2011-02-15 00:00:00,TANUNDA,SA,-34.5252,138.9582,NULL,
52379,Rain,4293,2011-02-15 00:00:00,SWAN REACH,SA,-34.5679,139.5997,NULL,
52379,Tornado,1219,2011-02-15 17:00:00,WOODSIDE,SA,-34.9516,138.8756,"A resident 4 km from Woodside reported a tornado at his property, the tornado damaged three sheds and caused tree damage at around 5 pm.",
52380,Hail,3798,2011-02-16 00:00:00,KALANGADOO,SA,-37.5638,140.7014,"Kalangadoo in the LSE recorded 65 mm, marble-sized hail, bark off trees",
52380,Hail,3799,2011-02-16 00:00:00,MOUNT GAMBIER,SA,-37.8241,140.7798,"A Mount Gambier resident reported 23 mm, large hail, strong wind, trees bent over.",
52380,Rain,4294,2011-02-16 17:00:00,HANSBOROUGH,SA,-34.2505,139.0118,"Hansborough recorded 25 mm in 30 mins, 42 mm in 60 mins around 5 pm.",
52380,Rain,4295,2011-02-16 17:00:00,KAPUNDA,SA,-34.3408,138.9154,NULL,
52380,Rain,4296,2011-02-16 17:00:00,NURIOOTPA,SA,-34.4707,138.9959,NULL,
52380,Rain,4297,2011-02-16 17:00:00,KALANGADOO,SA,-37.5638,140.7014,"Kalangadoo recorded 65 mm, marble-sized hail, bark off trees.",
52381,Rain,4298,2011-03-19 00:03:00,OODNADATTA AERODROME,SA,-27.5616,135.4420,NULL,
52387,Rain,4300,2010-05-24 17:00:00,PORT VICTORIA,SA,-34.4966,137.4835, Report of an estimated 25-30 mm in about 20-30 minutes at about 5 pm,
52389,Wind,6611,2010-06-17 04:35:00,CAPE BORDA,SA,-35.7457,136.5873,NULL,
52389,Wind,6612,2010-06-17 04:50:00,CAPE JAFFA,SA,-36.9554,139.7078,Cape Jaffa : Convective shower on front produced NW-W gust to 102 km/h at 4:50 am. Westerly winds reached 63 km/h for 10 minutes at 7:30 am and gusted to 102 km/h at 9:00 am.,
52391,Rain,4871,2013-09-16 17:00:00,PENOLA,SA,-37.3771,140.8376,Localised flooding reported by CFS in Penola following heavy rain from slow moving thunderstorms.,
52392,Wind,6902,2012-04-06 12:00:00,MINLATON,SA,-34.7710,137.5955,Minlaton:  Mean wind speed to 63 km/h around 1200-1230 CST.,
52392,Wind,6905,2012-04-06 13:00:00,CAPE WILLOUGHBY,SA,-35.8416,138.1347,Cape Willoughby: Maximum gust 98 km/h at 1300CDT with a mean wind speed of 72 km/h in WSW'ly winds.,
52392,Wind,6903,2012-04-06 14:00:00,LAMEROO,SA,-35.3289,140.5172,Lameroo:  Mean wind speed of 63 km/h at 1400 CST.,
52392,Wind,6904,2012-04-06 14:30:00,NARACOORTE AERODROME,SA,-36.9801,140.7288,Naracoorte: Gust to 95 km/h at 1430 CST in NW'ly. Mean wind speeds of 65 km/h around 1500-1530 in WNW'ly winds.%D %D A carrot farmer from Naracoorte reported wind damage that destroyed about half his carrot seedlings.,
52393,Wind,6906,2012-05-23 10:55:00,MINLATON,SA,-34.7710,137.5955,NULL,
52393,Wind,6907,2012-05-23 11:03:00,EDITHBURGH,SA,-35.0841,137.7446,NULL,
52394,Wind,6912,2012-06-13 15:53:00,NULLARBOR,SA,-31.4400,130.8976,NULL,
52394,Wind,6908,2012-06-13 20:04:00,COLES POINT,SA,-34.3680,135.3505,NULL,
52394,Wind,6910,2012-06-13 20:27:00,PORT LINCOLN AIRPORT,SA,-34.6051,135.8775,NULL,
52394,Wind,6911,2012-06-13 21:20:00,NEPTUNE ISLANDS,SA,-35.3310,136.1127,NULL,
52394,Wind,6909,2012-06-13 22:00:00,CAPE BORDA,SA,-35.7457,136.5873,NULL,
52395,Wind,6913,2012-06-20 10:20:00,SNOWTOWN,SA,-33.7823,138.2151,NULL,
52395,Wind,6914,2012-06-20 11:34:00,ROSEWORTHY,SA,-34.5353,138.7458,NULL,
52396,Wind,6915,2012-06-21 02:40:00,NARACOORTE AERODROME,SA,-36.9801,140.7288,Gale-force winds were observed at Naracoorte ahead of a band of showers. Winds averaged 63-69 km/h 0240-0301 CST.,
52397,Hail,3942,2012-07-12 00:00:00,ROWLAND FLAT,SA,-34.5799,138.9253,Hail to 2 cm reported at Rowland Flat. Extensive coverage of smaller hail across hills in area.,
52397,Rain,4872,2012-07-12 14:00:00,ROWLAND FLAT,SA,-34.5799,138.9253,Rowland Flat: 24 mm in 30 mins to ~2 pm.%D %D Hail to 2 cm reported at Rowland Flat. Extensive coverage of smaller hail across hills in area.,
52397,Rain,4873,2012-07-12 14:30:00,MOUNT ADAMS,SA,-30.0992,139.5162,NULL,
52397,Rain,4874,2012-07-12 16:50:00,EDEN HILLS,SA,-35.0211,138.5955,Eden Hill: report of 53 mm in half hour to ~4.50 pm (mix of rain and hail),
52397,Rain,4875,2012-07-12 17:30:00,BIRDWOOD,SA,-34.8192,138.9645,McVitties Hill: ~20 mm in 30 mm to 5.30 pm.,
52398,Lighting,325,2012-07-12 14:30:00,KENSINGTON PARK,SA,-34.9197,138.6536,"17-yo boy struck by lightning in Kensington Park around 2.30 pm, and died about a week later.  The storm itself was not severe.",
52399,Wind,6916,2012-07-25 14:30:00,CAPE BORDA,SA,-35.7457,136.5873,Mean winds: 63-65 km/h ~1430 & 1630 CST. %D Gusts to 90 km/h ~1510-1520 CST. %D Peak gust 102 km/h at 1633 CST.%D,
52400,Wind,6917,2012-08-16 17:03:00,CUMMINS,SA,-34.2628,135.7270,NULL,
52400,Wind,6919,2012-08-16 17:36:00,STENHOUSE BAY,SA,-35.2734,136.9541,NULL,
52400,Wind,6918,2012-08-16 17:45:00,MOUNT CRAWFORD,SA,-34.6977,138.9670,NULL,
52400,Wind,6920,2012-08-16 19:07:00,CAPE BORDA,SA,-35.7457,136.5873,NULL,
52400,Wind,6921,2012-08-16 23:34:00,CAPE WILLOUGHBY,SA,-35.8416,138.1347,NULL,
52400,Wind,6922,2012-08-17 06:48:00,CAPE WILLOUGHBY,SA,-35.8416,138.1347,NULL,
52401,Wind,6924,2012-08-23 12:52:00,SNOWTOWN,SA,-33.7823,138.2151,Snowtown: Gust to 93 km/h at 1252 CST.,
52401,Wind,6926,2012-08-23 13:35:00,MINLATON,SA,-34.7710,137.5955,Minlaton: Gust to 93 km/h at 1335 CST with showers/gust front.,
52401,Wind,6923,2012-08-23 14:07:00,PORT LINCOLN AIRPORT,SA,-34.6051,135.8775,Port Lincoln: Gust to 100 km/h at 1407 CST with showers.,
52401,Wind,6927,2012-08-23 14:29:00,OUTER HARBOR,SA,-34.7742,138.4705,Outer Harbour: Gust to 90 km/h from 1 min data at 1429 CST with gust front.,
52401,Wind,6925,2012-08-23 15:00:00,MOUNT CRAWFORD,SA,-34.6977,138.9670,Mount Crawford: Gust to 98 km/h at 1500 CST.,
52401,Wind,6928,2012-08-23 15:09:00,YUNTA,SA,-32.5797,139.5587,Yunta: Gust to 91 km/h at 1509CST.,
52402,Wind,6931,2012-09-04 10:30:00,CAPE WILLOUGHBY,SA,-35.8416,138.1347,Cape Willoughby: Mean wind speeds in N'ly of 70-80 km/h from ~0630-1130 CST on 4th. Max mean 82 km/h. Gust of 90-100 km/h in similar time frame. Max gust was 102 km/h at 1030 CST.,
52402,Wind,6930,2012-09-05 00:30:00,MINLATON,SA,-34.7710,137.5955,Minlaton: 100km/h at 0030CST on the morning of Wednesday 5th September.,
52402,Wind,6929,2012-09-05 02:14:00,PORT PIRIE,SA,-33.1881,137.9939,"Port Pirie: 91 km/h at 0214 CST in northerlies, on the morning of Wednesday 5th September.",
52403,Wind,6933,2012-09-05 10:30:00,CLEVE AERODROME,SA,-33.7104,136.5047,"Cleve: Gust to 91 km/h at 1030, 1200 and 1400CST.",
52403,Wind,6934,2012-09-05 11:30:00,PORT LINCOLN AIRPORT,SA,-34.6051,135.8775,Port Lincoln: Mean winds of up to about 67 km/h were recorded. Gust to 95 km/h at 1130CST.,
52403,Wind,6942,2012-09-05 11:30:00,KINGSCOTE AERODROME,SA,-35.7133,137.5231,Kingscote: Gust to 96 km/h at 1130CST.,
52403,Wind,6937,2012-09-05 11:54:00,HINDMARSH ISLAND,SA,-35.5172,138.8698,"Hindmarsh Island: Gust to 95km/h at 1154, 1429, and 1629CST. Mean winds of 65 km/h at 1429, and 1529CST.",
52403,Wind,6939,2012-09-05 13:30:00,STENHOUSE BAY,SA,-35.2734,136.9541,Stenhouse Bay: Gust to 91km/h at 1330CST.,
52403,Wind,6940,2012-09-05 13:40:00,CAPE BORDA,SA,-35.7457,136.5873,Cape Borda: Highest gust was 119 km/h at 1340CST. Mean winds up to 74 km/h.,
52403,Wind,6943,2012-09-05 14:00:00,CAPE WILLOUGHBY,SA,-35.8416,138.1347,Cape Willoughby: Gust of 115 km/h at 1400 CST and max mean winds of 70 km/h at 1500 CST.,
52403,Wind,6938,2012-09-05 14:30:00,EDITHBURGH,SA,-35.0841,137.7446,Edithburgh: Gusts to 102 km/h at 1430CST. Mean winds of 70 km/h at 1430CST.,
52403,Wind,6941,2012-09-05 14:30:00,PARNDANA,SA,-35.7883,137.2630,Parndana: Gust to 100 km/h at 140CST. Max mean wind 65km/h at 1430CST.,
52403,Wind,6949,2012-09-05 15:00:00,ROBE,SA,-37.1643,139.7568,Robe airport: Gust to 91 km/h at 1500CST.,
52403,Wind,6944,2012-09-05 15:29:00,MURRAY BRIDGE,SA,-35.1189,139.2745,Murray Bridge Airport: Gust to 102 km/h at 1529CST.,
52403,Wind,6945,2012-09-05 15:45:00,CAPE JAFFA,SA,-36.9574,139.6699,Cape Jaffa: Gust to 104 km/h at 1545 CST. Max mean wind speed of 65 km/h at 1600 and 1700 CST.,
52403,Wind,6948,2012-09-05 16:03:00,PADTHAWAY,SA,-36.6019,140.4922,Padthaway South: Gust to 93km/h at 1603CST.,
52403,Wind,6946,2012-09-05 16:14:00,MOUNT GAMBIER AIRPORT,SA,-37.7467,140.7851,Mount Gambier: Gust to 93 km/h at 1614CST.,
52403,Wind,6947,2012-09-05 16:30:00,NARACOORTE AERODROME,SA,-36.9801,140.7288,Naracoorte: Gust to 102km/h and mean winds of 69km/h at 1630CST.,
52403,Wind,6935,2012-09-05 17:00:00,MOUNT CRAWFORD,SA,-34.7130,138.9528,"Mount Crawford: Gust to 100 km/h at about 1700CST, associated with showers.",
52403,Wind,6936,2012-09-05 17:00:00,STRATHALBYN,SA,-35.2552,138.8936,Strathalbyn: 100 km/h at 1700CST with showers.,
52404,Wind,6950,2012-09-06 12:50:00,EDITHBURGH,SA,-35.0841,137.7446,Edithburgh: Convective gust to 104 km/h at 1250CST on the 6th.,
52404,Wind,6951,2012-09-06 19:30:00,CAPE BORDA,SA,-35.7457,136.5873,Cape Borda: Gust to 95 km/h at 1930CST.,
52405,Wind,6954,2012-09-27 16:30:00,MARREE,SA,-29.6477,138.0649,Marree: Gust to 95 km/h at 1630CST on the 27th.,
52405,Wind,6952,2012-09-28 00:00:00,WOOMERA,SA,-31.1651,136.8134,Woomera: Gust to 107 km/h at midnight.,
52405,Wind,6953,2012-09-28 02:30:00,COOBER PEDY AERODROME,SA,-29.0388,134.7216,"Coober Pedy: Gust to 90 km/h at 0100CST on the 28th, and 106 km/h at 0230CST on the 28th.",
52405,Wind,6955,2012-09-28 03:40:00,YUNTA,SA,-32.5797,139.5587,Yunta: Gust to 90 km/h at 0340CST on the 28th.,
52406,Wind,6959,2012-09-28 14:15:00,PORT LINCOLN AIRPORT,SA,-34.6051,135.8775,Port Lincoln: 91 km/h at 1415CST%D,
52406,Wind,6958,2012-09-28 15:30:00,CAPE JAFFA,SA,-36.9574,139.6699,Cape Jaffa: 106 km/h at 1530CST,
52406,Wind,6957,2012-09-28 15:40:00,CAPE BORDA,SA,-35.7457,136.5873,Cape Borda: 96 km/h at 1540CST.,
52406,Wind,6956,2012-09-28 15:45:00,KUITPO,SA,-35.2266,138.6862,Kuitpo: Gust to 95 km/h at 1545CST.,
52407,Wind,6960,2012-10-10 00:00:00,STENHOUSE BAY,SA,-35.2734,136.9541,NULL,
52407,Wind,6961,2012-10-10 00:00:00,EDITHBURGH,SA,-35.0841,137.7446,NULL,
52407,Wind,6962,2012-10-10 00:00:00,CAPE BORDA,SA,-35.7457,136.5873,NULL,
52408,Wind,6963,2012-11-04 00:00:00,MINLATON,SA,-34.7710,137.5955,NULL,
